"name","NewlyConfirmedCases_01","NewlyConfirmedCases_02","NewlyConfirmedCases_03","NewlyConfirmedCases_04","NewlyConfirmedCases_05","NewlyConfirmedCases_06","NewlyConfirmedCases_07","NewlyConfirmedCases_08","NewlyConfirmedCases_09","NewlyConfirmedCases_10","NewlyConfirmedCases_11","NewlyConfirmedCases_12","NumberOfDeaths_01","NumberOfDeaths_02","NumberOfDeaths_03","NumberOfDeaths_04","NumberOfDeaths_05","NumberOfDeaths_06","NumberOfDeaths_07","NumberOfDeaths_08","NumberOfDeaths_09","NumberOfDeaths_10","NumberOfDeaths_11","NumberOfDeaths_12","SevereCases_01","SevereCases_02","SevereCases_03","SevereCases_04","SevereCases_05","SevereCases_06","SevereCases_07","SevereCases_08","SevereCases_09","SevereCases_10","SevereCases_11","SevereCases_12","geometry","column"
35.2323200550265, 35.2459626328692, 35.2529389509718, 35.2703539087059, 35.237177638737, 35.2019343121188, 35.1931234813636, 35.1881625430669, 35.1884726023287, 35.1926583933702, 35.1975934923458, 35.2048023544451, 35.2090139839082, 35.2087039255457, 35.1962240667872, 35.1945187444445, 35.1623243273058, 35.1364602731231, 35.1133609084791, 35.0811664904411, 35.0631830919261, 35.018095404879, 35.0025149597975, 34.9614838734819, 34.947221178015, 34.9117194689783, 34.8965782743679, 34.8792666694212, 
34.8690864122082, 34.8450310331556, 34.8409744333234, 34.8377704942129, 34.8262208114413, 34.8197870956979, 34.8097618681157, 34.770901191237, 34.7524527038292, 34.7252192249872, 34.7068224153222, 34.6933348662111, 34.6869269879901, 34.6709692494313, 34.6709692490817)), list(c(136.79805969, 136.810968999, 136.823502833, 136.82595147, 136.814700865, 136.815002428, 136.807730592, 136.79805969, 34.87640064, 34.8763055270001, 34.862037441, 34.8490761, 34.846306784, 34.839917089, 34.839196455, 34.87640064
))),0
"Akita",0,0,6,10,0,0,2,31,4,10,27,50,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,20,0,list(list(c(139.880854949687, 139.891937696, 139.895843946, 139.897959832, 139.903581439, 139.916842552, 139.93181044, 139.963579624, 139.99531019, 140.020242454, 140.04857715, 140.059333879, 140.059295881, 140.039117087, 140.039089768, 140.027598504, 140.004567905, 139.966481967, 139.921397332, 139.877452019, 139.864268425, 139.854828321, 139.843760613, 139.825531446, 139.760101759, 139.751800977, 139.738129102, 139.730153842, 139.708669467, 139.704172093, 139.719437583, 139.700990041, 139.697730669, 
139.700639313, 139.743451996, 139.800466342, 139.822113477, 139.866924632, 139.904193161, 139.978037957, 139.993500196, 139.988610949, 140.002841718, 140.011152099, 140.019898727, 140.024262961, 140.011733761, 139.99857651, 139.963455481, 139.946055535, 139.94376212571, 139.944099156051, 139.981409540218, 139.996137322779, 140.012467075795, 140.024559360926, 140.045488316133, 140.061352981155, 140.079646438033, 140.095304396581, 140.121866082754, 140.300614862286, 140.329450310683, 140.357975701617, 
140.38469241832, 140.409032017314, 140.422726272, 140.429392530841, 140.4338367052, 140.474092645159, 140.527784459185, 140.544217564089, 140.551142206248, 140.559617141118, 140.574344923679, 140.592328323094, 140.606746047292, 140.617598098074, 140.633462763096, 140.647880487295, 140.661523065137, 140.688859897666, 140.702037388415, 140.716920200607, 140.74890791217, 140.774281040837, 140.788026972367, 140.805235223627, 140.8190328311, 140.849935337046, 140.868848912447, 140.915099318579, 140.930137160402, 
140.940369093559, 140.944089796607, 140.946880323668, 140.948327265391, 140.948637322854, 140.946415236574, 140.942074415902, 140.939128860109, 140.93664839141, 140.946570266205, 140.953081496314, 140.959902784786, 140.963985223939, 140.96274498869, 140.957422316986, 140.951531202703, 140.948017206129, 140.943573032669, 140.935718215423, 140.934012893081, 140.933702833819, 140.926261427723, 140.907037794858, 140.884816929358, 140.870554233891, 140.85541303928, 140.856446568055, 140.859547154378, 
140.861872593445, 140.860322299834, 140.856911656048, 140.855671420799, 140.855981480061, 140.85055545467, 140.841563754963, 140.838153111177, 140.837843051915, 140.840633579876, 140.84249393095, 140.844457635711, 140.845284458911, 140.849418573109, 140.855051304074, 140.869003941179, 140.870554233891, 140.864043003781, 140.853966099356, 140.84249393095, 140.830349969875, 140.816552362402, 140.804770135633, 140.794383172845, 140.785856561131, 140.783169386858, 140.782755975708, 140.786166620393, 
140.793711379277, 140.816242304039, 140.826474237196, 140.824613886122, 140.819187859832, 140.804150018009, 140.797173699906, 140.790197381804, 140.800532667748, 140.808645868312, 140.812831659353, 140.81376183534, 140.810351189756, 140.806165398714, 140.790920852216, 140.748132765814, 140.739141067007, 140.729322544999, 140.714336379121, 140.675992466179, 140.658112421351, 140.660437860419, 140.664468621829, 140.684519077893, 140.693355747969, 140.699401890085, 140.706843296181, 140.7173852886, 
140.722811313991, 140.731699660011, 140.751543409601, 140.760535110207, 140.766581252323, 140.769991897008, 140.769216749753, 140.77417768805, 140.782445917345, 140.790610792954, 140.796088495188, 140.794073113583, 140.786166620393, 140.774952834406, 140.763945753993, 140.752938673581, 140.749373000164, 140.751336704925, 140.758519728603, 140.77278242407, 140.785856561131, 140.794693231208, 140.798413934256, 140.795313348832, 140.774642776043, 140.759449904589, 140.734283482397, 140.725498489164, 
140.710408969598, 140.695629511093, 140.64198937391, 140.577600538734, 140.558066848406, 140.544062535358, 140.532900425314, 140.479363641819, 140.448926222967, 140.433268264419, 140.421175979288, 140.405052931847, 140.342782831063, 140.319683466419, 140.285835402882, 140.210697869711, 140.194936558375, 140.184549594688, 140.178038364579, 140.165119257148, 140.150546503318, 140.126206903426, 140.104296096288, 140.068587680777, 140.035204706132, 140.024145948876, 140.012157017432, 139.994897089329, 
139.984510125642, 139.97365807486, 139.962754348135, 139.885653111102, 139.881002232067, 139.880854949687, 39.1151063101081, 39.1332054710001, 39.15228913, 39.193304755, 39.224939411, 39.2624990300001, 39.2871118340001, 39.2988201320001, 39.3273285600001, 39.4075814230001, 39.5046696460001, 39.6980662560001, 39.7274922490001, 39.769281821, 39.7932826310001, 39.8245303410001, 39.8508975280001, 39.880072333, 39.8985049500001, 39.892808335, 39.8822289080001, 39.870835679, 39.861761786, 39.8580589860001, 
39.8580589860001, 39.8662783870001, 39.8919131530001, 39.9027367210001, 39.924261786, 39.9451572010001, 39.9521413560001, 39.960661148, 39.9885664820001, 40.005636112, 39.9824639330001, 39.962591864, 39.9610863300001, 39.9842972860001, 40.0176951210001, 40.125474351, 40.169623114, 40.1911138040001, 40.2224397030001, 40.23545842, 40.333210383, 40.3550160670001, 40.3678589080001, 40.3771598650001, 40.4039227200001, 40.4188500020001, 40.4292795531468, 40.4293154969126, 40.4332945832784, 40.4318993192981, 
40.4394957550251, 40.4487458362513, 40.4615357533723, 40.4640937364368, 40.4602180037579, 40.4542235384855, 40.4486166450421, 40.4470921898526, 40.4559030224065, 40.4728787305689, 40.4801134301906, 40.4808368997031, 40.4769094919794, 40.4689771594683, 40.4598045917085, 40.4447667507849, 40.4122105984404, 40.4079731314548, 40.4113320992969, 40.4176624622528, 40.4238377964771, 40.4251813827146, 40.4224683700193, 40.419031886912, 40.4123397887502, 40.4117971872903, 40.4141226263581, 40.4237086043686, 
40.4252847364015, 40.4255431179205, 40.4462653675527, 40.4543785672171, 40.4624400900381, 40.4816637229025, 40.4922573921649, 40.4995179311076, 40.4965982119379, 40.4825422229452, 40.4754108752117, 40.4682020131124, 40.4640937364368, 40.4596754013986, 40.4548436552105, 40.4497018497605, 40.4441466331606, 40.4398058133876, 40.4354649927152, 40.4329070087514, 40.426214911489, 40.4201170925298, 40.4107894960384, 40.3806104605043, 40.3686473665827, 40.3571751981768, 40.3476408961104, 40.338675034825, 
40.3191671820198, 40.2975922707666, 40.2855516633786, 40.2714956734865, 40.2439779729051, 40.2294827343407, 40.2167444931638, 40.201629136975, 40.1805968289805, 40.1682978382746, 40.1596161969299, 40.1501594101287, 40.1420462104642, 40.1325635852413, 40.1174999049966, 40.1040898711506, 40.0919975860198, 40.0771664497718, 40.0663919133561, 40.0538345402318, 40.0395460072424, 39.9774567727119, 39.9666563987738, 39.958155626381, 39.9385960958331, 39.9213361677299, 39.8912346465617, 39.8783155382315, 
39.8703315288769, 39.8666625035717, 39.8669725610349, 39.8685486921684, 39.8684711778026, 39.8655514595322, 39.8604613309257, 39.850332750556, 39.8401524933429, 39.8291454129304, 39.8173373477404, 39.8090432809227, 39.7943154974622, 39.7843419458241, 39.7750401877544, 39.7652216657473, 39.7459463569388, 39.7349909533698, 39.7197722443935, 39.6931847188997, 39.677139186724, 39.6623597282189, 39.6439370792328, 39.6313797061085, 39.6216128609448, 39.5990819361824, 39.5601437440386, 39.5468887398235, 
39.5292670765144, 39.4927835155468, 39.4355001905813, 39.3922728537092, 39.3807490102586, 39.3674164898791, 39.3343435744964, 39.3025625685077, 39.2920722520328, 39.2856126978677, 39.2736496039461, 39.2662857122158, 39.259180202904, 39.2478372257074, 39.2408609085041, 39.2312490911726, 39.2200353051851, 39.2057984481398, 39.1957990589794, 39.188357651984, 39.1820531283492, 39.1747150741413, 39.1677904319828, 39.162726141798, 39.1573001173065, 39.1480758727033, 39.1275603304449, 39.1132717965561, 
39.0990607770332, 39.0864000511214, 39.075392970709, 39.0678482118255, 39.0602001001545, 39.0486762558045, 39.0391161162158, 39.0039244655416, 38.9517312691827, 38.9434630398874, 38.9369518088789, 38.9281151388026, 38.916798000927, 38.889331977189, 38.8720203722424, 38.8715294458273, 38.8736998561634, 38.8817097030403, 38.8922000195153, 38.9154027369467, 38.9397423368393, 38.9638752302577, 38.975657457026, 39.0038469511758, 39.0071800814956, 39.0083169621581, 39.0199958361389, 39.0267396102448, 39.0343360459717, 
39.0411831728651, 39.045265611119, 39.0450072287006, 39.0484695502295, 39.0573837355709, 39.0771499698952, 39.1051069200483, 39.1083625351029, 39.1098094750272, 39.1060370960352, 39.1016962753628, 39.099370836295, 39.0982339538339, 39.1151063101081, 39.1151063101081, 39.1151063101081))),0
"Aomori",0,0,8,18,1,0,5,3,1,191,68,187,NA,NA,NA,NA,NA,0,0,0,0,3,2,2,NA,NA,NA,NA,NA,0,0,0,0,34,68,60,list(list(c(139.94376212571, 139.942637566, 139.945648634, 139.943532748, 139.942786333, 139.930978309, 139.928502755, 139.915154513, 139.876396121, 139.856781446, 139.860362175, 139.88038466, 139.900297437, 139.925841999, 139.938624076, 139.95954043, 139.97013709, 139.986877393, 139.998156165, 140.045977276, 140.069310121, 140.095138097, 140.107618013, 140.122358718, 140.14013941, 140.154774462, 140.198038087, 140.219087904, 140.240570509, 140.258067254, 140.270762566, 140.296641472, 140.309255405, 
140.316254102, 140.31511478, 140.319238175, 140.321921558, 140.324833894, 140.340993686, 140.349826024, 140.362285653, 140.36959444, 140.382334832, 140.375879893, 140.369628538, 140.376860741, 140.385582197, 140.396510861, 140.407792583, 140.404461893, 140.398986775, 140.37897206, 140.368053681, 140.35058592, 140.344356171, 140.340665331, 140.333785133, 140.32690482, 140.323956483, 140.322644941, 140.321852083, 140.300161981, 140.281795428, 140.264729823, 140.248095449, 140.245477048, 140.256184382, 
140.281504754, 140.303971091, 140.32043302, 140.329367049, 140.332774285, 140.328379754, 140.330088738, 140.332779027, 140.341006207, 140.338220868, 140.342283043, 140.359147553, 140.379063953, 140.391481214, 140.409434441, 140.435801629, 140.46224804, 140.483673981, 140.511067555, 140.52475613, 140.548597594, 140.593906991, 140.632702383, 140.642665732, 140.637011394, 140.634613477, 140.631032748, 140.63152103, 140.636973504, 140.641286655, 140.654551629, 140.673024936, 140.70312167, 140.752402511, 
140.799223468, 140.830748935, 140.852068291, 140.870726399, 140.865708721, 140.862932835, 140.866885139, 140.870836804, 140.862807637, 140.853601233, 140.84724564, 140.840519949, 140.84921628, 140.861488388, 140.85948816, 140.861051655, 140.870962583, 140.868534724, 140.872101698, 140.882332107, 140.888674956, 140.902885406, 140.914405859, 140.938836125, 140.948702513, 140.957775072, 140.966431568, 140.981402274, 140.981789524, 140.979815976, 140.979421411, 140.976654267, 140.975065733, 140.97979578, 
140.99097741, 141.010996941, 141.034936176, 141.047155575, 141.058221814, 141.068075642, 141.073919208, 141.083704774, 141.092766811, 141.111345571, 141.126268683, 141.147145014, 141.163775706, 141.185248633, 141.226400074, 141.236407165, 141.241902649, 141.247894727, 141.246366158, 141.252347061, 141.263463214, 141.272238352, 141.277882083, 141.27048025, 141.256101249, 141.235466901, 141.205911192, 141.183374553, 141.161232458, 141.152460837, 141.145977653, 141.136963436, 141.137639411, 141.143853859, 
141.149635574, 141.156112972, 141.159114839, 141.158871181, 141.157008842, 141.146830113, 141.113371995, 141.094736727, 141.07237646, 141.058075718, 141.034135135, 141.005632607, 140.992053899, 140.977561863, 140.963067583, 140.946265175, 140.907788697, 140.890784788, 140.875356022, 140.862730098, 140.828502227, 140.814525015, 140.798155183, 140.765796043, 140.765300677, 140.765553667, 140.778168165, 140.78469859, 140.780395753, 140.793092713, 140.79928382, 140.803214225, 140.803147934, 140.815172877, 
140.823631366, 140.827308991, 140.836951371, 140.853338084, 140.883828005, 140.897959832, 140.90105228, 140.907102288, 140.905715893, 140.89946179, 140.903628505, 140.907092721, 140.913572359, 140.926997698, 140.950800245, 140.96441713, 140.978057076, 140.993015744, 141.003339508, 141.021264555, 141.065307239, 141.107750407, 141.14290933, 141.159663949, 141.179953806, 141.184021072, 141.194997592, 141.235666109, 141.276095682, 141.317918842, 141.348811014, 141.382160878, 141.410353067, 141.431331626, 
141.448197249, 141.460578581, 141.463865746, 141.466920994, 141.460431075, 141.463441606, 141.461849335, 141.453813798, 141.455595128, 141.45988422, 141.457465493, 141.445284241, 141.439883628, 141.431918116, 141.42379443, 141.408916733, 141.40428358, 141.403767458, 141.390816767, 141.394607022, 141.398285352, 141.394465498, 141.394729839, 141.396359255, 141.386306941, 141.388062853, 141.390261676, 141.393042945, 141.405553405, 141.42315604, 141.43738666, 141.470398091, 141.482412474, 141.491639652, 
141.519696008, 141.532504271, 141.548213624, 141.559395159, 141.575549586, 141.58210069, 141.589261371, 141.62370853, 141.680988037168, 141.674484490866, 141.587771438301, 141.578469680231, 141.573818801197, 141.570718214874, 141.565447219114, 141.553148228408, 141.536870152236, 141.511083612419, 141.473566521777, 141.454342889812, 141.430571730701, 141.38292605969, 141.356881138354, 141.335435419209, 141.325668573146, 141.314919875152, 141.302517530759, 141.241539341168, 141.087646926365, 141.025428502423, 
141.013439569181, 141.001502312781, 140.988479851664, 140.974372185828, 140.926261427723, 140.933702833819, 140.934012893081, 140.935718215423, 140.943573032669, 140.948017206129, 140.951531202703, 140.957422316986, 140.96274498869, 140.963985223939, 140.959902784786, 140.953081496314, 140.946570266205, 140.93664839141, 140.939128860109, 140.942074415902, 140.946415236574, 140.948637322854, 140.948327265391, 140.946880323668, 140.944089796607, 140.940369093559, 140.930137160402, 140.915099318579, 
140.868848912447, 140.849935337046, 140.8190328311, 140.805235223627, 140.788026972367, 140.774281040837, 140.74890791217, 140.716920200607, 140.702037388415, 140.688859897666, 140.661523065137, 140.647880487295, 140.633462763096, 140.617598098074, 140.606746047292, 140.592328323094, 140.574344923679, 140.559617141118, 140.551142206248, 140.544217564089, 140.527784459185, 140.474092645159, 140.4338367052, 140.429392530841, 140.422726272, 140.409032017314, 140.38469241832, 140.357975701617, 140.329450310683, 
140.300614862286, 140.121866082754, 140.095304396581, 140.079646438033, 140.061352981155, 140.045488316133, 140.024559360926, 140.012467075795, 139.996137322779, 139.981409540218, 139.944099156051, 139.94376212571, 40.4292795531468, 40.4343936220001, 40.4780947940001, 40.521429755, 40.544585558, 40.554438087, 40.5709704450001, 40.586173407, 40.583437846, 40.5901553410001, 40.6087914080001, 40.625232554, 40.6424750580001, 40.646821001, 40.6698499080001, 40.677692515, 40.693649883, 40.717899683, 40.7421040900001, 
40.7677700870001, 40.765582512, 40.7492741920001, 40.744073018, 40.7447655340001, 40.74957629, 40.7614482430001, 40.786452543, 40.7783346800001, 40.7835147160001, 40.7956403670001, 40.81240469, 40.873765367, 40.936224677, 40.9544131530001, 40.978501695, 40.999721535, 41.0274451970001, 41.0274613590001, 41.005072333, 40.9982566670001, 40.9928792360001, 40.986054691, 40.98826732, 41.0123680500001, 41.0216616320001, 41.0280086530001, 41.0294250840001, 41.0270127680001, 41.025698461, 41.0341813200001, 
41.03937203, 41.0381665660001, 41.0383847030001, 41.0388444920001, 41.0440218200001, 41.0500349330001, 41.0456114030001, 41.0411868080001, 41.0452845840001, 41.0705078280001, 41.0829208590001, 41.1112772920001, 41.1192015600001, 41.1209965620001, 41.1233610020001, 41.1338738460001, 41.138896678, 41.140366929, 41.1366805010001, 41.149779762, 41.172112546, 41.19131094, 41.2013207050001, 41.211859442, 41.2371534090001, 41.2464627610001, 41.258895963, 41.265731298, 41.2539495980001, 41.244114417, 41.2404434840001, 
41.2246768250001, 41.1981468770001, 41.183887407, 41.183468126, 41.197719024, 41.219976407, 41.2262429930001, 41.22017794, 41.1942577950001, 41.171379147, 41.1447473960001, 41.115464585, 41.10565827, 41.0930850280001, 41.0719261740001, 41.041489976, 41.008490302, 40.8955752620001, 40.853292023, 40.8351865700001, 40.839081251, 40.866838042, 40.8838487240001, 40.915135476, 40.9222679540001, 40.9335641210001, 40.9409923900001, 40.9448524840001, 40.947269422, 40.944918891, 40.9476075270001, 40.952971527, 
40.9562486880001, 40.9571336130001, 40.9651848010001, 40.9720427660001, 40.9779781500001, 40.9842669610001, 40.9890244740001, 41.0078220220001, 41.0107777950001, 41.00899581, 40.9960977650001, 40.9943407810001, 40.9907477350001, 40.9779152280001, 40.969601573, 40.9597685990001, 40.9538122100001, 40.9517323420001, 40.951435098, 40.94608651, 40.9377553200001, 40.935663849, 40.934312242, 40.9295108090001, 40.9183376590001, 40.914749897, 40.9165225720001, 40.9108481310001, 40.9001206980001, 40.8864132200001, 
40.8816313830001, 40.872633286, 40.8729190820001, 40.8788399430001, 40.8913080770001, 40.9112145290001, 40.98744292, 41.0157215610001, 41.082742, 41.098130601, 41.106862387, 41.1187585260001, 41.126173114, 41.1365776050001, 41.155329909, 41.1852038840001, 41.211236661, 41.237972765, 41.2647197040001, 41.2770627720001, 41.278467262, 41.2639804450001, 41.2555084030001, 41.246697177, 41.2427142610001, 41.241662702, 41.2487484040001, 41.2547961660001, 41.2566943140001, 41.2532317380001, 41.2482142970001, 
41.2362885700001, 41.2143632830001, 41.2102645130001, 41.1966170530001, 41.183068125, 41.1858613250001, 41.1957628650001, 41.1933516490001, 41.196477815, 41.189902529, 41.1732894770001, 41.1736454140001, 41.163779951, 41.1665492960001, 41.164123111, 41.1461066260001, 41.1284618060001, 41.1285779010001, 41.1450187390001, 41.1846265080001, 41.1959558600001, 41.2068545590001, 41.235147843, 41.251934379, 41.278421752, 41.30300457, 41.3211867480001, 41.3295439760001, 41.3375623960001, 41.3647095890001, 
41.3875593000001, 41.4182218860001, 41.4303394500001, 41.467409939, 41.4761416690001, 41.4810244810001, 41.500798515, 41.5130885820001, 41.5241752080001, 41.528154139, 41.538548263, 41.546857193, 41.5333249330001, 41.521911388, 41.5090765360001, 41.4976590410001, 41.4910676690001, 41.4870848890001, 41.4841181260001, 41.4811161960001, 41.463868936, 41.4332253140001, 41.417123228, 41.4056213320001, 41.3974147370001, 41.387152411, 41.367585477, 41.3531955280001, 41.353046706, 41.360219794, 41.3725995830001, 
41.3903883460001, 41.406088314, 41.4184042350001, 41.4302231780001, 41.4260226650001, 41.4193278860001, 41.413356293, 41.4038168540001, 41.4004837160001, 41.396351301, 41.3919642380001, 41.387962927, 41.3774729620001, 41.3661840970001, 41.3511756610001, 41.330020575, 41.3127069210001, 41.2566773930001, 41.2306524450001, 41.220632938, 41.161011197, 41.1382001750001, 41.128119208, 41.1164677190001, 41.1028850660001, 41.091730742, 41.0303618010001, 40.977231939, 40.9339325910001, 40.9217504440001, 40.8168228630001, 
40.725772286, 40.670140931, 40.5934180710001, 40.5740690690001, 40.5623267000001, 40.537986372, 40.5313978950001, 40.531595226, 40.5393993320001, 40.5422790590001, 40.5327988370001, 40.5221046350001, 40.5013695330001, 40.4510058748212, 40.4481257195263, 40.4070946323114, 40.3964492862056, 40.3858814562641, 40.3762954782537, 40.367562160965, 40.3591905788821, 40.3564000509216, 40.3589838733071, 40.3685440128959, 40.3674071322333, 40.3617744003682, 40.3455480010394, 40.3400702988052, 40.3426282818697, 
40.3499663360775, 40.3550823022065, 40.3553923614683, 40.3341791863204, 40.2626848409326, 40.2186306835592, 40.2131013053809, 40.211318467773, 40.2143415388309, 40.2193024771276, 40.2439779729051, 40.2714956734865, 40.2855516633786, 40.2975922707666, 40.3191671820198, 40.338675034825, 40.3476408961104, 40.3571751981768, 40.3686473665827, 40.3806104605043, 40.4107894960384, 40.4201170925298, 40.426214911489, 40.4329070087514, 40.4354649927152, 40.4398058133876, 40.4441466331606, 40.4497018497605, 
